Secretaria;Municipio;Descricao;Mat. Total;Mat. Semipresencial;Mat. Presencial;Quantidade de Turmas;Enturmados;Não Enturmados;Status
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197145 - JOSE MARTINS RODRIGUES DEPUTADO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;98;0;98;5;98;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197145 - JOSE MARTINS RODRIGUES DEPUTADO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;96;0;96;5;96;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197145 - JOSE MARTINS RODRIGUES DEPUTADO EMEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;107;0;107;3;107;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197145 - JOSE MARTINS RODRIGUES DEPUTADO EMEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;80;0;80;3;80;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF;108;0;108;6;108;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);11;0;11;1;11;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - 4º Ano| Ensino Fundamental | Regular | Integral (40h);15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - 5º Ano| Ensino Fundamental | Regular | Integral (40h);15;0;15;1;15;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080728 - JOSE NOGUEIRA MOTA EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270918 - LUIS CARLOS PRESTES EMEIEF;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270918 - LUIS CARLOS PRESTES EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270918 - LUIS CARLOS PRESTES EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF;604;0;604;20;604;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 4º Ano| Ensino Fundamental | Regular | Manhã;60;0;60;2;60;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 4º Ano| Ensino Fundamental | Regular | Tarde;31;0;31;1;31;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 5º Ano| Ensino Fundamental | Regular | Manhã;50;0;50;2;50;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 5º Ano| Ensino Fundamental | Regular | Tarde;60;0;60;2;60;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 6º Ano| Ensino Fundamental | Regular | Tarde;120;0;120;4;120;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 7º Ano| Ensino Fundamental | Regular | Tarde;104;0;104;3;104;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 8º Ano| Ensino Fundamental | Regular | Manhã;89;0;89;3;89;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081856 - LUIZ GONZAGA DOS SANTOS EMEF - 9º Ano| Ensino Fundamental | Regular | Manhã;90;0;90;3;90;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF;133;0;133;6;133;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;20;0;20;1;20;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;27;0;27;1;27;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080949 - MANOEL MOREIRA LIMA EMEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF;163;0;163;6;163;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;42;0;42;2;42;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 8º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23197218 - MANOEL RODRIGUES PINHEIRO DE MELO EMEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);40;0;40;1;40;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF;211;0;211;7;211;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;59;0;59;2;59;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;56;0;56;2;56;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 6º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 6º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 7º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 7º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 8º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 8º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080957 - MANOEL ROSEO LANDIM EMEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);96;0;96;3;96;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF;342;0;342;13;341;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);23;0;23;1;23;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 3º Ano| Ensino Fundamental | Regular | Integral (40h);48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 4º Ano| Ensino Fundamental | Regular | Integral (40h);52;0;52;2;52;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 5º Ano| Ensino Fundamental | Regular | Integral (40h);48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 6º Ano| Ensino Fundamental | Regular | Integral (40h);55;0;55;2;54;1;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 7º Ano| Ensino Fundamental | Regular | Integral (40h);55;0;55;2;55;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 8º Ano| Ensino Fundamental | Regular | Integral (40h);35;0;35;1;35;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23176962 - MARIA DE LOURDES SILVA PROFESSORA EMEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);26;0;26;1;26;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF;430;0;430;18;430;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;45;0;45;2;45;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;49;0;49;2;49;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;44;0;44;2;44;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;42;0;42;2;42;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;29;0;29;1;29;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;55;0;55;2;55;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;60;0;60;2;60;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;28;0;28;1;28;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;32;0;32;1;32;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Manhã;12;0;12;1;12;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Tarde;4;0;4;1;4;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270950 - MARIA DO SOCORRO VIANA FREITAS PROFª EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23461993 - MARIA GLAUCIA MENEZES TEIXEIRA ALBUQUERQUE PROFª EMEIEF;37;0;37;5;37;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23461993 - MARIA GLAUCIA MENEZES TEIXEIRA ALBUQUERQUE PROFª EMEIEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23461993 - MARIA GLAUCIA MENEZES TEIXEIRA ALBUQUERQUE PROFª EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);37;0;37;5;37;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23564105 - MARIA JOSE HOLANDA DO VALE PROF. EMEIEF;42;0;42;4;42;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23564105 - MARIA JOSE HOLANDA DO VALE PROF. EMEIEF - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23564105 - MARIA JOSE HOLANDA DO VALE PROF. EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);42;0;42;4;42;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270896 - MARIA JOSE ISIDORO PROFª EMEIEF;104;0;104;6;104;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270896 - MARIA JOSE ISIDORO PROFª EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;47;0;47;3;47;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270896 - MARIA JOSE ISIDORO PROFª EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;57;0;57;3;57;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270896 - MARIA JOSE ISIDORO PROFª EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270896 - MARIA JOSE ISIDORO PROFª EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23225394 - MARIA MARQUES DO NASCIMENTO EMEF;168;0;168;8;168;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23225394 - MARIA MARQUES DO NASCIMENTO EMEF - 2º Ano| Ensino Fundamental | Regular | Manhã;44;0;44;2;44;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23225394 - MARIA MARQUES DO NASCIMENTO EMEF - 2º Ano| Ensino Fundamental | Regular | Tarde;44;0;44;2;44;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23225394 - MARIA MARQUES DO NASCIMENTO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;40;0;40;2;40;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23225394 - MARIA MARQUES DO NASCIMENTO EMEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;40;0;40;2;40;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080914 - MARIA PEREIRA DA SILVA EMEF;142;0;142;4;142;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080914 - MARIA PEREIRA DA SILVA EMEF - 9º Ano| Ensino Fundamental | Regular | Manhã;71;0;71;2;71;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23080914 - MARIA PEREIRA DA SILVA EMEF - 9º Ano| Ensino Fundamental | Regular | Tarde;71;0;71;2;71;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23242655 - MARIO COVAS GOV EMEIEF;200;0;200;10;188;12;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23242655 - MARIO COVAS GOV EMEIEF - 1º Ano| Ensino Fundamental | Regular | Integral (40h);69;0;69;3;69;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23242655 - MARIO COVAS GOV EMEIEF - 2º Ano| Ensino Fundamental | Regular | Integral (40h);68;0;68;3;68;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23242655 - MARIO COVAS GOV EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Integral (40h);63;0;63;4;51;12;Atenção (Não Enturmados)
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081139 - MIRIAN PORTO MOTA CRECHE FEBENCE;135;0;135;0;0;135;Crítico
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081139 - MIRIAN PORTO MOTA CRECHE FEBENCE - Creche (0 a 3 anos)| Educação Infantil | Regular | Integral (40h);135;0;135;0;0;135;Crítico
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF;214;0;214;8;214;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;42;0;42;2;42;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;46;0;46;2;46;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;30;0;30;1;30;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 9º Ano| Ensino Fundamental | Regular | Manhã;35;0;35;1;35;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081180 - NAPOLEAO BONAPARTE VIANA EMEIEF - 9º Ano| Ensino Fundamental | Regular | Tarde;31;0;31;1;31;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF;232;0;232;9;232;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 1º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 1º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 2º Ano| Ensino Fundamental | Regular | Manhã;52;0;52;2;52;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 2º Ano| Ensino Fundamental | Regular | Tarde;60;0;60;3;60;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 3º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 3º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 4º Ano| Ensino Fundamental | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 4º Ano| Ensino Fundamental | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;61;0;61;2;61;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;59;0;59;2;59;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Manhã;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270934 - NARCISO PESSOA DE ARAUJO EMEIEF - Pré-escola (4 e 5 anos)| Educação Infantil | Regular | Tarde;0;0;0;0;0;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081201 - NORBERTO ALVES BATALHA EMEIEF;95;0;95;4;95;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081201 - NORBERTO ALVES BATALHA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Manhã;25;0;25;1;25;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081201 - NORBERTO ALVES BATALHA EMEIEF - 5º Ano| Ensino Fundamental | Regular | Tarde;22;0;22;1;22;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23081201 - NORBERTO ALVES BATALHA EMEIEF - 9º Ano| Ensino Fundamental | Regular | Integral (40h);48;0;48;2;48;0;OK
SECRETARIA MUNICIPAL DE MARACANAU-CE;MARACANAU;23270969 - NORMA CELIA PINHEIRO CRISPIM PROFª EMEIEF;594;0;594;30;594;0;OK
